Odor;Exp_ID;Concentration;Or33b_47a;Or45a;Or83a;Or35a;Or42a;Or59a;Or1a;Or45b;Or63a;Or24a;Or67b;Or85c;Or13a;Or30a;Or82a;Or22c;Or42b;Or33a;Or49a;Or74a;Or94a_94b
2-heptanone;20180323_2;1e-08;0.085161606;0.175843943;0;0.465075883;0.118070217;0;0;0;0;0;0.054617489;NaN;0.273954546;0;0;0;0;0;0;0.949966046;0
2-heptanone;20180323_2;1e-07;0.183299127;0.182305797;0;0.525028466;0.102361237;0;0;0;0;0;0.054505053;NaN;0.24659943;0;0;0;0;0;0;1.246100692;0
2-heptanone;20180323_2;1e-06;0.976052699;0.190349912;0;1.660062499;0.222828981;0;0;0;0;0;0.045246415;NaN;0.637407224;0;0;0;0;0;0;0.755040854;0
2-heptanone;20180323_2;1e-05;3.713103715;0.609575644;0;2.288527669;3.401185304;0;0;0;0;0;0.261466317;NaN;3.645898016;0;0;0;0;0;0;0.597088349;0
2-heptanone;20180323_2;0.0001;4.407254228;4.272187262;0;2.152107797;3.426612344;0;0;0;0;0;1.696859978;NaN;4.469438096;0;0;0;0;0;0;1.120290971;0
2-heptanone;20180323_4;1e-08;0.326623246;0.454553913;0;0.954414436;0.068684271;0;0;0;0;0;0.209014914;NaN;0.192789998;0;0;0;0;0;0;0;0
2-heptanone;20180323_4;1e-07;0.712150964;0.460577792;0;1.147743583;0.113067033;0;0;0;0;0;0.240684168;NaN;0.191121311;0;0;0;0;0;0;0;0
2-heptanone;20180323_4;1e-06;3.312244387;0.609735375;0;2.541508037;0.431153609;0;0;0;0;0;0.442725165;NaN;0.616968588;0;0;0;0;0;0;0;0
2-heptanone;20180323_4;1e-05;6.009093032;2.868123494;0;3.387712002;5.13742901;0;0;0;0;0;2.006581566;NaN;3.351986772;0;0;0;0;0;0;0;0
2-heptanone;20180323_4;0.0001;5.570373884;4.170391909;0;3.239505718;5.161240415;0;0;0;0;0;2.007251743;NaN;4.877615209;0;0;0;0;0;0;0;0
2-heptanone;20180323_5;1e-08;-0.008292284;0.115884848;-0.009950258;0.301109958;0.119231059;0;0;0;0;0.220006138;0.021226997;NaN;0.116000323;0;-0.067254032;0;0;0;0;-0.019517428;0
2-heptanone;20180323_5;1e-07;0.160599407;0.050753787;0.018627869;0.232123582;0.121709143;0;0;0;0;0.120036881;0.028874628;NaN;0.161725816;0;0.065322082;0;0;0;0;0.016792858;0
2-heptanone;20180323_5;1e-06;1.461101803;0.112504572;0.138160002;0.947983489;0.290832819;0;0;0;0;0.18500093;0.114821803;NaN;0.56525057;0;0.423261126;0;0;0;0;0.030927334;0
2-heptanone;20180323_5;1e-05;2.220956422;0.363752491;0.453193724;1.846833998;2.414488067;0;0;0;0;0.404598729;1.511299954;NaN;3.631373064;0;1.376457265;0;0;0;0;0.221082418;0
2-heptanone;20180323_5;0.0001;2.519710578;1.306374045;1.350472456;2.244614645;2.86330599;0;0;0;0;0.789341682;2.027690218;NaN;4.25790759;0;3.315978762;0;0;0;0;1.146572225;0
2-heptanone;20180323_6;1e-08;0.028076555;0;0;0.252273373;0.060150245;0;0.070141986;0;0;0;0.084507417;NaN;0.016909983;0;0;0;0;0;0;0;0
2-heptanone;20180323_6;1e-07;0.069939758;0;0;0.16256543;0.038905389;0;0.065326072;0;0;0;0.145631577;NaN;0.043328065;0;0;0;0;0;0;0;0
2-heptanone;20180323_6;1e-06;0.259712318;0;0;0.640117577;0.17717319;0;0.063129719;0;0;0;0.178582021;NaN;0.176137704;0;0;0;0;0;0;0;0
2-heptanone;20180323_6;1e-05;1.866343792;0;0;2.581380459;2.135254617;0;0.080916026;0;0;0;0.714443842;NaN;1.494032612;0;0;0;0;0;0;0;0
2-heptanone;20180323_6;0.0001;3.151846325;0;0;3.698609697;3.660236809;0;0.870524555;0;0;0;1.301811312;NaN;2.28368826;0;0;0;0;0;0;0;0
2-heptanone;20180323_7;1e-08;0.120225799;0.110749019;0;0.394143939;0.097512783;0;0;0;0;0;0.098450656;NaN;0.102693935;0;0;0;0;0;0;0.109744412;0
2-heptanone;20180323_7;1e-07;0.142880755;0.139758405;0;0.452822821;0.051498436;0;0;0;0;0;0.112529186;NaN;0.177025546;0;0;0;0;0;0;0.194856259;0
2-heptanone;20180323_7;1e-06;0.699861994;0.257600263;0;1.850013887;0.220648335;0;0;0;0;0;0.126031169;NaN;0.922412733;0;0;0;0;0;0;0.795999783;0
2-heptanone;20180323_7;1e-05;2.084279262;1.40891489;0;3.204454189;0.829293982;0;0;0;0;0;1.690959197;NaN;2.379686888;0;0;0;0;0;0;0.757184793;0
2-heptanone;20180323_7;0.0001;2.810192103;2.184549721;0;3.171483848;0.848466694;0;0;0;0;0;2.422867114;NaN;3.051509007;0;0;0;0;0;0;1.658425498;0
2-heptanone;20180522_101_L;1e-11;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.098351457;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2-heptanone;20180522_101_L;1e-10;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.342572504;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2-heptanone;20180522_101_L;1e-09;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2.405472246;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2-heptanone;20180522_101_L;1e-08;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4.493337751;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2-heptanone;20180522_101_L;1e-07;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4.576319863;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2-heptanone;20180522_201_L;1e-11;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2-heptanone;20180522_201_L;1e-10;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.232157994;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2-heptanone;20180522_201_L;1e-09;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1.948842358;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2-heptanone;20180522_201_L;1e-08;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4.10462906;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2-heptanone;20180522_201_L;1e-07;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3.658674125;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2-heptanone;20180522_301_L;1e-11;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2-heptanone;20180522_301_L;1e-10;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.19433242;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2-heptanone;20180522_301_L;1e-09;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1.901196697;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2-heptanone;20180522_301_L;1e-08;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2.979604145;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2-heptanone;20180522_301_L;1e-07;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3.03995778;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2-heptanone;20180522_401_R;1e-11;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.090134652;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2-heptanone;20180522_401_R;1e-10;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.256437409;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2-heptanone;20180522_401_R;1e-09;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1.548755994;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2-heptanone;20180522_401_R;1e-08;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2.715237226;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2-heptanone;20180522_401_R;1e-07;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3.044991171;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2-heptanone;20180522_601_R;1e-11;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.181806482;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2-heptanone;20180522_601_R;1e-10;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.288894839;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2-heptanone;20180522_601_R;1e-09;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1.962339765;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2-heptanone;20180522_601_R;1e-08;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3.11330018;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2-heptanone;20180522_601_R;1e-07;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3.67956765;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
methyl salicylate;20180327_1;1e-08;0.053449664;0;0;0;0;0.189421587;0.145814306;0;0.112349318;0.36069397;0;0.057609619;0.098356846;0;0;NaN;0;0;0;0;0.037692794
methyl salicylate;20180327_1;1e-07;0.053435397;0;0;0;0;0.069647259;0.085064753;0;0.059522469;0.84426514;0;0.134650568;0.109003459;0;0;NaN;0;0;0;0;0.016322584
methyl salicylate;20180327_1;1e-06;0.052019815;0;0;0;0;0.141860471;0.263706991;0;0.333441269;3.087566663;0;1.502463222;0.313382028;0;0;NaN;0;0;0;0;0.017027045
methyl salicylate;20180327_1;1e-05;0.117783605;0;0;0;0;0.238204413;3.185075526;0;4.533848089;3.581612697;0;1.100815588;0.750636222;0;0;NaN;0;0;0;0;0.093725448
methyl salicylate;20180327_1;0.0001;0.280551525;0;0;0;0;0.886083722;4.443978827;0;4.317851271;3.402140644;0;2.263151457;0.700630063;0;0;NaN;0;0;0;0;0.303568582
methyl salicylate;20180327_2;1e-08;0;0;0;0;0;0.215753499;0.102938697;0.000876031;0.30535193;0.209175298;0;0.119306697;0;0;0;NaN;0;0;0;0;0
methyl salicylate;20180327_2;1e-07;0;0;0;0;0;0.224279457;0.058232437;0.006475028;0.243843453;0.843527958;0;0.103624633;0;0;0;NaN;0;0;0;0;0
methyl salicylate;20180327_2;1e-06;0;0;0;0;0;0.262086665;0.440864941;0.170928802;0.950712597;2.722657475;0;1.07368142;0;0;0;NaN;0;0;0;0;0
methyl salicylate;20180327_2;1e-05;0;0;0;0;0;0.440952698;3.806228086;0.651032333;3.39377742;3.131152857;0;1.173957128;0;0;0;NaN;0;0;0;0;0
methyl salicylate;20180327_2;0.0001;0;0;0;0;0;0.96822763;6.346193272;0.884033624;4.259671902;3.179827955;0;3.430205246;0;0;0;NaN;0;0;0;0;0
methyl salicylate;20180327_3;1e-08;0;0;0;0;0;0.594081902;0.061153177;0;0.126288795;0.258146904;0;0.245636191;0;0;0;NaN;0;0;0;0;0
methyl salicylate;20180327_3;1e-07;0;0;0;0;0;0.664733822;0.0449636;0;0.097380824;0.595559468;0;0.445848451;0;0;0;NaN;0;0;0;0;0
methyl salicylate;20180327_3;1e-06;0;0;0;0;0;0.634907784;0.483276276;0;0.351818201;2.346892903;0;3.454416204;0;0;0;NaN;0;0;0;0;0
methyl salicylate;20180327_3;1e-05;0;0;0;0;0;0.345125341;3.078426792;0;4.457573567;3.547647623;0;2.24596169;0;0;0;NaN;0;0;0;0;0
methyl salicylate;20180327_3;0.0001;0;0;0;0;0;1.718667633;5.086345347;0;5.605686468;3.435585139;0;3.844496965;0;0;0;NaN;0;0;0;0;0
methyl salicylate;20180327_4;1e-08;0;0;0;0;0;0.047909925;0.089697552;0;0.144640306;0.256333276;0;0.106286799;0;0;0;NaN;0;0;0;0;0
methyl salicylate;20180327_4;1e-07;0;0;0;0;0;0.113407854;0.070983441;0;0.154593678;0.614210673;0;0.182391151;0;0;0;NaN;0;0;0;0;0
methyl salicylate;20180327_4;1e-06;0;0;0;0;0;0.214228132;0.312310236;0;0.54892864;2.836772715;0;2.486825036;0;0;0;NaN;0;0;0;0;0
methyl salicylate;20180327_4;1e-05;0;0;0;0;0;0.443334551;4.270691577;0;3.970131814;3.530709181;0;1.950487597;0;0;0;NaN;0;0;0;0;0
methyl salicylate;20180327_4;0.0001;0;0;0;0;0;1.222288164;5.205030517;0;5.584703219;3.530986014;0;2.742438093;0;0;0;NaN;0;0;0;0;0
methyl salicylate;20180327_5;1e-08;0;0;0;0;0;0.111405101;0.005599853;0;0.115873807;0.28054421;0;0.170136691;0;0;0;NaN;0;0;0;0;0
methyl salicylate;20180327_5;1e-07;0;0;0;0;0;0.102660888;-0.005860709;0;0.148965777;0.904441986;0;0.393082602;0;0;0;NaN;0;0;0;0;0
methyl salicylate;20180327_5;1e-06;0;0;0;0;0;0.183411674;0.329136105;0;0.782520294;1.408306951;0;3.073866883;0;0;0;NaN;0;0;0;0;0
methyl salicylate;20180327_5;1e-05;0;0;0;0;0;0.805213626;2.438069936;0;3.105961935;1.426255084;0;2.478657463;0;0;0;NaN;0;0;0;0;0
methyl salicylate;20180327_5;0.0001;0;0;0;0;0;1.449849843;4.124701008;0;3.561089271;1.543591152;0;3.320132682;0;0;0;NaN;0;0;0;0;0
methyl salicylate;20180327_6;1e-08;0;0;0;0;0;0;0.078355448;0;0.115375279;0.294360793;0;0.11656202;0;0;0;NaN;0;0;0;0;0
methyl salicylate;20180327_6;1e-07;0;0;0;0;0;0;0.088336952;0;0.097632016;0.765452416;0;0.283018744;0;0;0;NaN;0;0;0;0;0
methyl salicylate;20180327_6;1e-06;0;0;0;0;0;0;0.165969736;0;0.202621174;2.242975242;0;2.39014802;0;0;0;NaN;0;0;0;0;0
methyl salicylate;20180327_6;1e-05;0;0;0;0;0;0;2.279562273;0;3.245408304;2.661006539;0;2.292056768;0;0;0;NaN;0;0;0;0;0
methyl salicylate;20180327_6;0.0001;0;0;0;0;0;0;4.498902408;0;5.026746729;2.891665618;0;2.909568169;0;0;0;NaN;0;0;0;0;0
methyl salicylate;20180522_101_L;1e-11;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.528362717;NaN;NaN;NaN;NaN;NaN
methyl salicylate;20180522_101_L;1e-10;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.557384374;NaN;NaN;NaN;NaN;NaN
methyl salicylate;20180522_101_L;1e-09;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3.577610733;NaN;NaN;NaN;NaN;NaN
methyl salicylate;20180522_101_L;1e-08;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5.211652781;NaN;NaN;NaN;NaN;NaN
methyl salicylate;20180522_101_L;1e-07;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5.898517526;NaN;NaN;NaN;NaN;NaN
methyl salicylate;20180522_201_R;1e-11;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.138902425;NaN;NaN;NaN;NaN;NaN
methyl salicylate;20180522_201_R;1e-10;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.256393731;NaN;NaN;NaN;NaN;NaN
methyl salicylate;20180522_201_R;1e-09;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2.357215839;NaN;NaN;NaN;NaN;NaN
methyl salicylate;20180522_201_R;1e-08;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5.832282776;NaN;NaN;NaN;NaN;NaN
methyl salicylate;20180522_201_R;1e-07;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5.725169548;NaN;NaN;NaN;NaN;NaN
methyl salicylate;20180522_301_R;1e-11;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.081214879;NaN;NaN;NaN;NaN;NaN
methyl salicylate;20180522_301_R;1e-10;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.058946101;NaN;NaN;NaN;NaN;NaN
methyl salicylate;20180522_301_R;1e-09;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.899617858;NaN;NaN;NaN;NaN;NaN
methyl salicylate;20180522_301_R;1e-08;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5.513861662;NaN;NaN;NaN;NaN;NaN
methyl salicylate;20180522_301_R;1e-07;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;5.460770301;NaN;NaN;NaN;NaN;NaN
methyl salicylate;20180522_401_R;1e-11;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.144531996;NaN;NaN;NaN;NaN;NaN
methyl salicylate;20180522_401_R;1e-10;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.319183382;NaN;NaN;NaN;NaN;NaN
methyl salicylate;20180522_401_R;1e-09;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1.327202171;NaN;NaN;NaN;NaN;NaN
methyl salicylate;20180522_401_R;1e-08;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4.794203256;NaN;NaN;NaN;NaN;NaN
methyl salicylate;20180522_401_R;1e-07;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4.406269376;NaN;NaN;NaN;NaN;NaN
methyl salicylate;20180522_501_L;1e-11;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.112926188;NaN;NaN;NaN;NaN;NaN
methyl salicylate;20180522_501_L;1e-10;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.170695867;NaN;NaN;NaN;NaN;NaN
methyl salicylate;20180522_501_L;1e-09;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1.188011889;NaN;NaN;NaN;NaN;NaN
methyl salicylate;20180522_501_L;1e-08;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4.362522921;NaN;NaN;NaN;NaN;NaN
methyl salicylate;20180522_501_L;1e-07;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4.290797605;NaN;NaN;NaN;NaN;NaN
methyl salicylate;20180522_601_R;1e-11;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.156447349;NaN;NaN;NaN;NaN;NaN
methyl salicylate;20180522_601_R;1e-10;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.187997936;NaN;NaN;NaN;NaN;NaN
methyl salicylate;20180522_601_R;1e-09;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.995789281;NaN;NaN;NaN;NaN;NaN
methyl salicylate;20180522_601_R;1e-08;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4.731222012;NaN;NaN;NaN;NaN;NaN
methyl salicylate;20180522_601_R;1e-07;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;4.558986988;NaN;NaN;NaN;NaN;NaN
ethyl butyrate;20180330_1;1e-08;0.195808732;0.177836588;0.0608298;0.307894845;0.060760962;0;0;0;0;0;0;0.067913009;0;0.030817948;0.098519585;0.069680501;0.19706501;0.095289465;0;0;0
ethyl butyrate;20180330_1;1e-07;0.172503727;0.17939581;0.079249053;0.203681692;0.129526202;0;0;0;0;0;0;0.059670694;0;0.028153601;0.057728243;0.077995391;0.205947317;0.072496471;0;0;0
ethyl butyrate;20180330_1;1e-06;0.226642783;0.082253259;0.099112652;0.52210587;3.171159003;0;0;0;0;0;0;0.066425566;0;0.041655448;0.109002421;0.585131285;0.793792187;0.307725227;0;0;0
ethyl butyrate;20180330_1;1e-05;1.84342168;0.090482541;0.469980465;1.213869431;4.283424745;0;0;0;0;0;0;0.293790457;0;0.10571194;0.280607272;1.496336814;3.203588659;2.028303526;0;0;0
ethyl butyrate;20180330_1;0.0001;3.97181863;1.550085498;3.423479563;3.216259954;4.59635782;0;0;0;0;0;0;2.441684468;0;4.005846765;1.525422669;2.96092447;3.35352345;3.676506195;0;0;0
ethyl butyrate;20180330_4;1e-08;0.159481752;0.066765294;0.136689216;0.096197363;0.056609517;0.049077123;0;0;0;0;0;0.064113289;0;0;0.168378055;0.050989588;0.083035668;0.075492735;0;0;0
ethyl butyrate;20180330_4;1e-07;0.106540231;0.086903066;0.048119015;0.050075093;0.130811369;0.050639914;0;0;0;0;0;0.067014989;0;0;0.317927431;0.080148774;0.08405943;0.101300065;0;0;0
ethyl butyrate;20180330_4;1e-06;0.175807442;0.119218252;0.179373005;0.288223146;0.692059453;0.130317397;0;0;0;0;0;0.167986274;0;0;0.43597842;1.620100656;0.354897889;0.284658572;0;0;0
ethyl butyrate;20180330_4;1e-05;0.788219549;0.35552621;0.345066255;0.333421546;2.179492123;0.270388047;0;0;0;0;0;0.347816381;0;0;0.459380535;0.702835872;1.090392379;1.298016987;0;0;0
ethyl butyrate;20180330_4;0.0001;2.311153692;1.247495088;1.791860542;3.519022138;2.591715801;0.854650096;0;0;0;0;0;1.85945163;0;0;0.94873204;2.281956878;3.639651111;2.78014055;0;0;0
ethyl butyrate;20180330_5;1e-08;0.000853418;0.102545144;0.062065146;0.036661991;0.023614436;0;-0.009598893;0;-0.018502464;0;0;0.022280068;0;0;0.070484447;0.051258246;0.030264389;0.089871047;0;0;0
ethyl butyrate;20180330_5;1e-07;0.028384058;0.058658756;0.067232898;0.038484965;0.061000159;0;0.004688638;0;0.00358029;0;0;0.023791041;0;0;0.085514776;0.044686708;0.049091626;0.11719982;0;0;0
ethyl butyrate;20180330_5;1e-06;0.06082347;0.069526713;0.142168646;0.17095585;1.255612136;0;0.057925662;0;0.044429488;0;0;0.117631503;0;0;0.146589165;1.667519242;0.15778242;0.084843694;0;0;0
ethyl butyrate;20180330_5;1e-05;0.276211331;0.114924917;0.500566397;0.518752117;2.042737786;0;0.164020331;0;0.135666173;0;0;0.822585341;0;0;0.293086936;0.582295868;1.320459885;0.744694164;0;0;0
ethyl butyrate;20180330_5;0.0001;2.339015105;1.156561175;3.40739719;2.722607917;2.704246868;0;0.336629463;0;0.807498347;0;0;2.941368084;0;0;1.029274855;2.23668885;3.991156479;0.622419145;0;0;0
ethyl butyrate;20180330_6;1e-08;0.063400967;0.065669323;0.021714554;0.081462477;0.026969702;0;0;0;0;0.05481384;0;0.032410801;0;0;0.054250539;0.051546039;0.051668818;0.083420851;0;0;0
ethyl butyrate;20180330_6;1e-07;0.15279435;0.109198598;0.033701614;0.087521147;0.052623685;0;0;0;0;0.049629617;0;0.084303998;0;0;0.132314301;0.052321531;0.117190404;0.068422824;0;0;0
ethyl butyrate;20180330_6;1e-06;0.187495237;0.072163647;0.158782746;0.211353196;0.212821741;0;0;0;0;0.062430882;0;0.068497803;0;0;0.250684492;3.082993783;0.404675342;0.110545137;0;0;0
ethyl butyrate;20180330_6;1e-05;0.530715179;0.193348604;0.349111653;0.44969949;0.696829115;0;0;0;0;0.187731454;0;0.473650942;0;0;0.376718432;0.590296207;1.396341959;0.862396763;0;0;0
ethyl butyrate;20180330_6;0.0001;3.097872587;1.516303288;2.830133698;3.094278562;2.634010146;0;0;0;0;0.408766095;0;2.363768793;0;0;0.771425183;4.235041721;4.364607617;4.422346564;0;0;0
ethyl butyrate;20180330_7;1e-08;0.03622229;0;0;0.099025529;0;0;0;0;0;0;0;0.009843677;0;0;0;0;0.027657604;0.048760245;0;0;0
ethyl butyrate;20180330_7;1e-07;0.044541843;0;0;0.082315239;0;0;0;0;0;0;0;0.045172841;0;0;0;0;0.073964573;0.059966521;0;0;0
ethyl butyrate;20180330_7;1e-06;0.051819005;0;0;0.092170478;0;0;0;0;0;0;0;0.068314104;0;0;0;0;0.105481472;0.07431367;0;0;0
ethyl butyrate;20180330_7;1e-05;0.120589903;0;0;0.16762098;0;0;0;0;0;0;0;0.309730139;0;0;0;0;0.397807738;0.347737473;0;0;0
ethyl butyrate;20180330_7;0.0001;1.819284309;0;0;0.908374828;0;0;0;0;0;0;0;1.826093336;0;0;0;0;1.725332957;1.864072162;0;0;0
ethyl butyrate;20180330_8;1e-08;0.319645952;0.197963942;0.089709735;0.119527684;0.28945606;0;0;0;0;0;0;0.057884616;0;0;0;0.199260644;0.175056106;0.079571504;0;0;0
ethyl butyrate;20180330_8;1e-07;0.086087452;0.200734207;0.118914734;0.103582697;0.420642068;0;0;0;0;0;0;0.062571563;0;0;0;0.200283165;0.192727212;0.076014601;0;0;0
ethyl butyrate;20180330_8;1e-06;0.076292368;0.340344628;0.083486182;0.369531874;1.878955577;0;0;0;0;0;0;0.116937425;0;0;0;2.888916921;0.740175374;0.221939975;0;0;0
ethyl butyrate;20180330_8;1e-05;0.360411709;0.517468166;0.195597517;1.01456547;5.627436163;0;0;0;0;0;0;0.637215593;0;0;0;1.426886894;2.802623768;2.365018949;0;0;0
ethyl butyrate;20180330_8;0.0001;2.359138322;1.682879834;3.658531185;4.163198099;5.518057659;0;0;0;0;0;0;2.165727742;0;0;0;3.774569507;4.694549065;5.198093325;0;0;0
isoamyl acetate;20180405_1;1e-08;0.096624277;0.15328;0;0.041181806;0.031960696;0;0;0;0;0;0;0.101425921;0.038681498;0;0;0.091820421;0;0;0;0.870888297;0
